line,move,espeed,dir,end,x,y,z,pitch,roll,yaw,fspeed
7315,2,6,1,0,494.3135,-4.5129,3.7,0,0,0,
7318,2,6,1,0,492.6787,-5.8156,3.7,0,0,0,
7321,2,6,1,0,490.9873,-7.0444,3.7,0,0,0,
7324,2,6,1,0,489.2497,-8.2078,3.7,0,0,0,
7327,2,6,1,0,487.4741,-9.3131,3.7,0,0,0,
7330,2,6,1,0,485.6662,-10.3657,3.7,0,0,0,
7333,2,6,1,0,483.8308,-11.3704,3.7,0,0,0,
7336,2,6,1,0,481.9709,-12.3304,3.7,0,0,0,
7339,2,6,1,0,480.0892,-13.2481,3.7,0,0,0,
7342,2,6,1,0,478.1879,-14.1259,3.7,0,0,0,
7345,2,6,1,0,476.2693,-14.9667,3.7,0,0,0,
7348,2,6,1,0,474.3353,-15.7728,3.7,0,0,0,
7351,2,6,1,0,472.3871,-16.5459,3.7,0,0,0,
7354,2,6,1,0,470.426,-17.2872,3.7,0,0,0,
7357,2,6,1,0,468.4529,-17.9979,3.7,0,0,0,
7360,2,6,1,0,466.4687,-18.6792,3.7,0,0,0,
7363,2,6,1,0,464.4744,-19.3322,3.7,0,0,0,
7366,2,6,1,0,462.4708,-19.9582,3.7,0,0,0,
7369,2,6,1,0,460.4584,-20.558,3.7,0,0,0,
7372,2,6,1,0,458.438,-21.1323,3.7,0,0,0,
7375,2,6,1,0,456.4099,-21.6817,3.7,0,0,0,
7378,2,6,1,0,454.3748,-22.2071,3.7,0,0,0,
7381,2,6,1,0,452.3331,-22.7091,3.7,0,0,0,
7384,2,6,1,0,450.2852,-23.1886,3.7,0,0,0,
7387,2,6,1,0,448.2316,-23.6461,3.7,0,0,0,
7390,2,6,1,0,446.1726,-24.0819,3.7,0,0,0,
7393,2,6,1,0,444.1085,-24.4964,3.7,0,0,0,
7396,2,6,1,0,442.0396,-24.8899,3.7,0,0,0,
7399,2,6,1,0,439.9661,-25.2626,3.7,0,0,0,
7402,2,6,1,0,437.8883,-25.615,3.7,0,0,0,
7405,2,6,1,0,435.8065,-25.9473,3.7,0,0,0,
7408,2,6,1,0,433.721,-26.2599,3.7,0,0,0,
7411,2,6,1,0,431.6319,-26.5532,3.7,0,0,0,
7414,2,6,1,0,429.5395,-26.8275,3.7,0,0,0,
7417,2,6,1,0,427.444,-27.083,3.7,0,0,0,
7420,2,6,1,0,425.3456,-27.32,3.7,0,0,0,
7423,2,6,1,0,423.2445,-27.5385,3.7,0,0,0,
7426,2,6,1,0,421.1409,-27.7387,3.7,0,0,0,
7429,2,6,1,0,419.0348,-27.9206,3.7,0,0,0,
7432,2,6,1,0,416.9266,-28.0844,3.7,0,0,0,
7435,2,6,1,0,414.8163,-28.2302,3.7,0,0,0,
7438,2,6,1,0,412.7041,-28.3581,3.7,0,0,0,
7441,2,6,1,0,410.5902,-28.4681,3.7,0,0,0,
7444,2,6,1,0,408.4747,-28.5604,3.7,0,0,0,
7447,2,6,1,0,406.3578,-28.6349,3.7,0,0,0,
7450,2,6,1,0,404.2396,-28.6917,3.7,0,0,0,
7453,2,6,1,0,402.1203,-28.7308,3.7,0,0,0,
7456,2,6,1,0,400,-28.7524,3.7,0,0,0,
7459,2,6,1,0,397.8789,-28.7565,3.7,0,0,0,
7462,2,6,1,0,395.7571,-28.7429,3.7,0,0,0,
7465,2,6,1,0,393.6347,-28.7116,3.7,0,0,0,
7468,2,6,1,0,391.512,-28.6625,3.7,0,0,0,
7471,2,6,1,0,389.389,-28.5956,3.7,0,0,0,
7474,2,6,1,0,387.266,-28.5106,3.7,0,0,0,
7477,2,6,1,0,385.143,-28.4076,3.7,0,0,0,
7480,2,6,1,0,383.0202,-28.2864,3.7,0,0,0,
7483,2,6,1,0,380.8979,-28.1469,3.7,0,0,0,
7486,2,6,1,0,378.7761,-27.9889,3.7,0,0,0,
7489,2,6,1,0,376.6551,-27.8123,3.7,0,0,0,
7492,2,6,1,0,374.535,-27.6169,3.7,0,0,0,
7495,2,6,1,0,372.416,-27.4025,3.7,0,0,0,
7498,2,6,1,0,370.2983,-27.1691,3.7,0,0,0,
7501,2,6,1,0,368.1822,-26.9164,3.7,0,0,0,
7504,2,6,1,0,366.0677,-26.6441,3.7,0,0,0,
7507,2,6,1,0,363.9551,-26.3518,3.7,0,0,0,
7510,2,6,1,0,361.8448,-26.0392,3.7,0,0,0,
7513,2,6,1,0,359.7369,-25.7058,3.7,0,0,0,
7516,2,6,1,0,357.6318,-25.3513,3.7,0,0,0,
7519,2,6,1,0,355.5297,-24.9752,3.7,0,0,0,
7522,2,6,1,0,353.431,-24.5771,3.7,0,0,0,
7525,2,6,1,0,351.3359,-24.1567,3.7,0,0,0,
7528,2,6,1,0,349.2448,-23.7136,3.7,0,0,0,
7531,2,6,1,0,347.158,-23.2473,3.7,0,0,0,
7534,2,6,1,0,345.0759,-22.7572,3.7,0,0,0,
7537,2,6,1,0,342.9992,-22.2426,3.7,0,0,0,
7540,2,6,1,0,340.9281,-21.7025,3.7,0,0,0,
7543,2,6,1,0,338.8635,-21.136,3.7,0,0,0,
7546,2,6,1,0,336.8058,-20.5424,3.7,0,0,0,
7549,2,6,1,0,334.7557,-19.9208,3.7,0,0,0,
7552,2,6,1,0,332.714,-19.2702,3.7,0,0,0,
7555,2,6,1,0,330.6813,-18.5896,3.7,0,0,0,
7558,2,6,1,0,328.6587,-17.8778,3.7,0,0,0,
7561,2,6,1,0,326.6473,-17.1335,3.7,0,0,0,
7564,2,6,1,0,324.6481,-16.3551,3.7,0,0,0,
7567,2,6,1,0,322.6626,-15.5408,3.7,0,0,0,
7570,2,6,1,0,320.6925,-14.6885,3.7,0,0,0,
7573,2,6,1,0,318.7398,-13.7957,3.7,0,0,0,
7576,2,6,1,0,316.8069,-12.8598,3.7,0,0,0,
7579,2,6,1,0,314.8962,-11.8782,3.7,0,0,0,
7582,2,6,1,0,313.0108,-10.8478,3.7,0,0,0,
7585,2,6,1,0,311.1546,-9.7648,3.7,0,0,0,
7588,2,6,1,0,309.3332,-8.6238,3.7,0,0,0,
7591,2,6,1,0,307.5537,-7.418,3.7,0,0,0,
7594,2,6,1,0,305.8254,-6.1396,3.7,0,0,0,
7597,2,6,1,0,304.1612,-4.7789,3.7,0,0,0,
7600,2,6,1,0,302.5813,-3.3218,3.7,0,0,0,
7603,2,6,1,0,301.1232,-1.7447,3.7,0,0,0,
7606,2,6,1,0,299.8806,-3.19E-06,3.7,0,0,0,
7609,2,6,1,0,301.0919,1.747,3.7,0,0,0,
7612,2,6,1,0,302.517,3.33,3.7,0,0,0,
7615,2,6,1,0,304.0638,4.7959,3.7,0,0,0,
7618,2,6,1,0,305.6953,6.1678,3.7,0,0,0,
7621,2,6,1,0,307.3916,7.4594,3.7,0,0,0,
7624,2,6,1,0,309.14,8.6804,3.7,0,0,0,
7627,2,6,1,0,310.9313,9.8384,3.7,0,0,0,
7630,2,6,1,0,312.7586,10.9399,3.7,0,0,0,
7633,2,6,1,0,314.6166,11.9899,3.7,0,0,0,
7636,2,6,1,0,316.5013,12.9922,3.7,0,0,0,
7639,2,6,1,0,318.4096,13.9499,3.7,0,0,0,
7642,2,6,1,0,320.3392,14.8657,3.7,0,0,0,
7645,2,6,1,0,322.2875,15.742,3.7,0,0,0,
7648,2,6,1,0,324.2528,16.5813,3.7,0,0,0,
7651,2,6,1,0,326.2334,17.3855,3.7,0,0,0,
7654,2,6,1,0,328.2279,18.1563,3.7,0,0,0,
7657,2,6,1,0,330.2351,18.8951,3.7,0,0,0,
7660,2,6,1,0,332.2541,19.6031,3.7,0,0,0,
7663,2,6,1,0,334.2838,20.2816,3.7,0,0,0,
7666,2,6,1,0,336.3236,20.9318,3.7,0,0,0,
7669,2,6,1,0,338.3726,21.5543,3.7,0,0,0,
7672,2,6,1,0,340.4302,22.1501,3.7,0,0,0,
7675,2,6,1,0,342.4959,22.7199,3.7,0,0,0,
7678,2,6,1,0,344.569,23.2646,3.7,0,0,0,
7681,2,6,1,0,346.6491,23.785,3.7,0,0,0,
7684,2,6,1,0,348.7357,24.2819,3.7,0,0,0,
7687,2,6,1,0,350.8282,24.7559,3.7,0,0,0,
7690,2,6,1,0,352.9265,25.2073,3.7,0,0,0,
7693,2,6,1,0,355.0302,25.6364,3.7,0,0,0,
7696,2,6,1,0,357.1389,26.0437,3.7,0,0,0,
7699,2,6,1,0,359.2523,26.4294,3.7,0,0,0,
7702,2,6,1,0,361.3703,26.7939,3.7,0,0,0,
7705,2,6,1,0,363.4924,27.1377,3.7,0,0,0,
7708,2,6,1,0,365.6185,27.461,3.7,0,0,0,
7711,2,6,1,0,367.7482,27.7643,3.7,0,0,0,
7714,2,6,1,0,369.8813,28.0479,3.7,0,0,0,
7717,2,6,1,0,372.0177,28.312,3.7,0,0,0,
7720,2,6,1,0,374.1571,28.5569,3.7,0,0,0,
7723,2,6,1,0,376.2993,28.7827,3.7,0,0,0,
7726,2,6,1,0,378.4442,28.9894,3.7,0,0,0,
7729,2,6,1,0,380.5915,29.1772,3.7,0,0,0,
7732,2,6,1,0,382.7411,29.3462,3.7,0,0,0,
7735,2,6,1,0,384.8928,29.4966,3.7,0,0,0,
7738,2,6,1,0,387.0464,29.6285,3.7,0,0,0,
7741,2,6,1,0,389.2019,29.7419,3.7,0,0,0,
7744,2,6,1,0,391.3589,29.8369,3.7,0,0,0,
7747,2,6,1,0,393.5174,29.9135,3.7,0,0,0,
7750,2,6,1,0,395.6772,29.9719,3.7,0,0,0,
7753,2,6,1,0,397.8381,30.0119,3.7,0,0,0,
7756,2,6,1,0,400,30.0338,3.7,0,0,0,
7759,2,6,1,0,402.1627,30.0376,3.7,0,0,0,
7762,2,6,1,0,404.3262,30.0231,3.7,0,0,0,
7765,2,6,1,0,406.4901,29.9903,3.7,0,0,0,
7768,2,6,1,0,408.6544,29.9391,3.7,0,0,0,
7771,2,6,1,0,410.8189,29.8694,3.7,0,0,0,
7774,2,6,1,0,412.9835,29.781,3.7,0,0,0,
7777,2,6,1,0,415.1479,29.674,3.7,0,0,0,
7780,2,6,1,0,417.3121,29.5482,3.7,0,0,0,
7783,2,6,1,0,419.4758,29.4034,3.7,0,0,0,
7786,2,6,1,0,421.6388,29.2396,3.7,0,0,0,
7789,2,6,1,0,423.801,29.0564,3.7,0,0,0,
7792,2,6,1,0,425.9622,28.8538,3.7,0,0,0,
7795,2,6,1,0,428.1222,28.6315,3.7,0,0,0,
7798,2,6,1,0,430.2808,28.3895,3.7,0,0,0,
7801,2,6,1,0,432.4378,28.1274,3.7,0,0,0,
7804,2,6,1,0,434.5929,27.8451,3.7,0,0,0,
7807,2,6,1,0,436.7459,27.5422,3.7,0,0,0,
7810,2,6,1,0,438.8966,27.2181,3.7,0,0,0,
7813,2,6,1,0,441.0446,26.8726,3.7,0,0,0,
7816,2,6,1,0,443.1897,26.5051,3.7,0,0,0,
7819,2,6,1,0,445.3316,26.1152,3.7,0,0,0,
7822,2,6,1,0,447.4699,25.7024,3.7,0,0,0,
7825,2,6,1,0,449.6042,25.2665,3.7,0,0,0,
7828,2,6,1,0,451.7343,24.8068,3.7,0,0,0,
7831,2,6,1,0,453.8598,24.3231,3.7,0,0,0,
7834,2,6,1,0,455.9802,23.8146,3.7,0,0,0,
7837,2,6,1,0,458.095,23.2807,3.7,0,0,0,
7840,2,6,1,0,460.2036,22.7201,3.7,0,0,0,
7843,2,6,1,0,462.3055,22.1322,3.7,0,0,0,
7846,2,6,1,0,464.3998,21.5158,3.7,0,0,0,
7849,2,6,1,0,466.486,20.8702,3.7,0,0,0,
7852,2,6,1,0,468.5633,20.1943,3.7,0,0,0,
7855,2,6,1,0,470.6308,19.487,3.7,0,0,0,
7858,2,6,1,0,472.6875,18.7471,3.7,0,0,0,
7861,2,6,1,0,474.7322,17.9731,3.7,0,0,0,
7864,2,6,1,0,476.7638,17.1635,3.7,0,0,0,
7867,2,6,1,0,478.7805,16.3159,3.7,0,0,0,
7870,2,6,1,0,480.7803,15.428,3.7,0,0,0,
7873,2,6,1,0,482.7613,14.4975,3.7,0,0,0,
7876,2,6,1,0,484.721,13.5216,3.7,0,0,0,
7879,2,6,1,0,486.6566,12.4977,3.7,0,0,0,
7882,2,6,1,0,488.5645,11.4222,3.7,0,0,0,
7885,2,6,1,0,490.4399,10.2902,3.7,0,0,0,
7888,2,6,1,0,492.277,9.0963,3.7,0,0,0,
7891,2,6,1,0,494.0675,7.8329,3.7,0,0,0,
7894,2,6,1,0,495.8006,6.4917,3.7,0,0,0,
7897,2,6,1,0,497.4615,5.0619,3.7,0,0,0,
7900,2,6,1,0,499.0255,3.527,3.7,0,0,0,
7903,2,6,1,0,500.4453,1.8591,3.7,0,0,0,
7906,2,6,1,0,501.5951,6.40E-06,3.7,0,0,0,
7909,2,6,1,0,500.461,-1.8602,3.7,0,0,0,
7912,2,6,1,0,499.0728,-3.5331,3.7,0,0,0,
7915,2,6,1,0,497.5411,-5.0761,3.7,0,0,0,
7918,2,6,1,0,495.9123,-6.5164,3.7,0,0,0,
7921,2,6,1,0,494.2106,-7.8702,3.7,0,0,0,
7924,2,6,1,0,492.4509,-9.1482,3.7,0,0,0,
7927,2,6,1,0,490.6436,-10.3585,3.7,0,0,0,
7930,2,6,1,0,488.7967,-11.5085,3.7,0,0,0,
7933,2,6,1,0,486.9162,-12.6032,3.7,0,0,0,
7936,2,6,1,0,485.0065,-13.6475,3.7,0,0,0,
7939,2,6,1,0,483.0714,-14.645,3.7,0,0,0,
7942,2,6,1,0,481.1136,-15.5982,3.7,0,0,0,
7945,2,6,1,0,479.1355,-16.5097,3.7,0,0,0,
7948,2,6,1,0,477.139,-17.3819,3.7,0,0,0,
7951,2,6,1,0,475.1261,-18.2169,3.7,0,0,0,
7954,2,6,1,0,473.0984,-19.0169,3.7,0,0,0,
7957,2,6,1,0,471.0572,-19.7836,3.7,0,0,0,
7960,2,6,1,0,469.0036,-20.5181,3.7,0,0,0,
7963,2,6,1,0,466.9386,-21.2219,3.7,0,0,0,
7966,2,6,1,0,464.863,-21.8959,3.7,0,0,0,
7969,2,6,1,0,462.7776,-22.541,3.7,0,0,0,
7972,2,6,1,0,460.6831,-23.1581,3.7,0,0,0,
7975,2,6,1,0,458.5802,-23.7481,3.7,0,0,0,
7978,2,6,1,0,456.4694,-24.312,3.7,0,0,0,
7981,2,6,1,0,454.3513,-24.8506,3.7,0,0,0,
7984,2,6,1,0,452.2264,-25.3647,3.7,0,0,0,
7987,2,6,1,0,450.0953,-25.855,3.7,0,0,0,
7990,2,6,1,0,447.9582,-26.3217,3.7,0,0,0,
7993,2,6,1,0,445.8155,-26.7653,3.7,0,0,0,
7996,2,6,1,0,443.6675,-27.1862,3.7,0,0,0,
7999,2,6,1,0,441.5146,-27.5847,3.7,0,0,0,
8002,2,6,1,0,439.357,-27.9614,3.7,0,0,0,
8005,2,6,1,0,437.1951,-28.3165,3.7,0,0,0,
8008,2,6,1,0,435.0292,-28.6504,3.7,0,0,0,
8011,2,6,1,0,432.8595,-28.9636,3.7,0,0,0,
8014,2,6,1,0,430.6862,-29.2564,3.7,0,0,0,
8017,2,6,1,0,428.5096,-29.529,3.7,0,0,0,
8020,2,6,1,0,426.3299,-29.7817,3.7,0,0,0,
8023,2,6,1,0,424.1473,-30.0145,3.7,0,0,0,
8026,2,6,1,0,421.962,-30.2276,3.7,0,0,0,
8029,2,6,1,0,419.7741,-30.4213,3.7,0,0,0,
8032,2,6,1,0,417.584,-30.5955,3.7,0,0,0,
8035,2,6,1,0,415.3917,-30.7504,3.7,0,0,0,
8038,2,6,1,0,413.1974,-30.8862,3.7,0,0,0,
8041,2,6,1,0,411.0014,-31.003,3.7,0,0,0,
8044,2,6,1,0,408.8037,-31.1007,3.7,0,0,0,
8047,2,6,1,0,406.6045,-31.1794,3.7,0,0,0,
8050,2,6,1,0,404.4041,-31.2392,3.7,0,0,0,
8053,2,6,1,0,402.2025,-31.2802,3.7,0,0,0,
8056,2,6,1,0,400,-31.3024,3.7,0,0,0,
8059,2,6,1,0,397.7966,-31.3058,3.7,0,0,0,
8062,2,6,1,0,395.5927,-31.2905,3.7,0,0,0,
8065,2,6,1,0,393.3882,-31.2562,3.7,0,0,0,
8068,2,6,1,0,391.1834,-31.2029,3.7,0,0,0,
8071,2,6,1,0,388.9784,-31.1305,3.7,0,0,0,
8074,2,6,1,0,386.7735,-31.0388,3.7,0,0,0,
8077,2,6,1,0,384.5687,-30.9279,3.7,0,0,0,
8080,2,6,1,0,382.3644,-30.7975,3.7,0,0,0,
8083,2,6,1,0,380.1605,-30.6475,3.7,0,0,0,
8086,2,6,1,0,377.9574,-30.4778,3.7,0,0,0,
8089,2,6,1,0,375.7553,-30.2882,3.7,0,0,0,
8092,2,6,1,0,373.5542,-30.0785,3.7,0,0,0,
8095,2,6,1,0,371.3545,-29.8486,3.7,0,0,0,
8098,2,6,1,0,369.1563,-29.5981,3.7,0,0,0,
8101,2,6,1,0,366.9599,-29.327,3.7,0,0,0,
8104,2,6,1,0,364.7655,-29.0349,3.7,0,0,0,
8107,2,6,1,0,362.5734,-28.7214,3.7,0,0,0,
8110,2,6,1,0,360.3838,-28.386,3.7,0,0,0,
8113,2,6,1,0,358.1971,-28.0283,3.7,0,0,0,
8116,2,6,1,0,356.0135,-27.6479,3.7,0,0,0,
8119,2,6,1,0,353.8334,-27.2444,3.7,0,0,0,
8122,2,6,1,0,351.6571,-26.8172,3.7,0,0,0,
8125,2,6,1,0,349.485,-26.366,3.7,0,0,0,
8128,2,6,1,0,347.3174,-25.8903,3.7,0,0,0,
8131,2,6,1,0,345.1549,-25.3895,3.7,0,0,0,
8134,2,6,1,0,342.9978,-24.8629,3.7,0,0,0,
8137,2,6,1,0,340.8466,-24.3097,3.7,0,0,0,
8140,2,6,1,0,338.7021,-23.729,3.7,0,0,0,
8143,2,6,1,0,336.5649,-23.1197,3.7,0,0,0,
8146,2,6,1,0,334.4357,-22.4809,3.7,0,0,0,
8149,2,6,1,0,332.3152,-21.8116,3.7,0,0,0,
8152,2,6,1,0,330.2042,-21.1107,3.7,0,0,0,
8155,2,6,1,0,328.1038,-20.3771,3.7,0,0,0,
8158,2,6,1,0,326.015,-19.6094,3.7,0,0,0,
8161,2,6,1,0,323.939,-18.806,3.7,0,0,0,
8164,2,6,1,0,321.8773,-17.9652,3.7,0,0,0,
8167,2,6,1,0,319.8317,-17.0844,3.7,0,0,0,
8170,2,6,1,0,317.8043,-16.1614,3.7,0,0,0,
8173,2,6,1,0,315.7974,-15.1935,3.7,0,0,0,
8176,2,6,1,0,313.8136,-14.1779,3.7,0,0,0,
8179,2,6,1,0,311.856,-13.1119,3.7,0,0,0,
8182,2,6,1,0,309.9287,-11.9911,3.7,0,0,0,
8185,2,6,1,0,308.0372,-10.8102,3.7,0,0,0,
8188,2,6,1,0,306.1884,-9.5633,3.7,0,0,0,
8191,2,6,1,0,304.3914,-8.2424,3.7,0,0,0,
8194,2,6,1,0,302.6583,-6.8388,3.7,0,0,0,
8197,2,6,1,0,301.0073,-5.3397,3.7,0,0,0,
8200,2,6,1,0,299.4684,-3.7269,3.7,0,0,0,
8203,2,6,1,0,298.1009,-1.9693,3.7,0,0,0,
8206,2,6,1,0,297.0967,-2.54E-06,3.7,0,0,0,
8209,2,6,1,0,298.0716,1.9715,3.7,0,0,0,
8212,2,6,1,0,299.4077,3.735,3.7,0,0,0,
8215,2,6,1,0,300.9147,5.3566,3.7,0,0,0,
8218,2,6,1,0,302.5339,6.8668,3.7,0,0,0,
8221,2,6,1,0,304.2361,8.2837,3.7,0,0,0,
8224,2,6,1,0,306.0029,9.6199,3.7,0,0,0,
8227,2,6,1,0,307.8225,10.8838,3.7,0,0,0,
8230,2,6,1,0,309.6859,12.0831,3.7,0,0,0,
8233,2,6,1,0,311.5864,13.2236,3.7,0,0,0,
8236,2,6,1,0,313.5186,14.3106,3.7,0,0,0,
8239,2,6,1,0,315.4783,15.3482,3.7,0,0,0,
8242,2,6,1,0,317.4627,16.3391,3.7,0,0,0,
8245,2,6,1,0,319.4689,17.2862,3.7,0,0,0,
8248,2,6,1,0,321.4948,18.1919,3.7,0,0,0,
8251,2,6,1,0,323.5384,19.0585,3.7,0,0,0,
8254,2,6,1,0,325.5978,19.8882,3.7,0,0,0,
8257,2,6,1,0,327.6716,20.683,3.7,0,0,0,
8260,2,6,1,0,329.7586,21.4442,3.7,0,0,0,
8263,2,6,1,0,331.8578,22.1732,3.7,0,0,0,
8266,2,6,1,0,333.9681,22.871,3.7,0,0,0,
8269,2,6,1,0,336.0888,23.5388,3.7,0,0,0,
8272,2,6,1,0,338.2192,24.1775,3.7,0,0,0,
8275,2,6,1,0,340.3584,24.788,3.7,0,0,0,
8278,2,6,1,0,342.5059,25.3713,3.7,0,0,0,
8281,2,6,1,0,344.6611,25.9282,3.7,0,0,0,
8284,2,6,1,0,346.8233,26.4596,3.7,0,0,0,
8287,2,6,1,0,348.9923,26.966,3.7,0,0,0,
8290,2,6,1,0,351.1675,27.448,3.7,0,0,0,
8293,2,6,1,0,353.3485,27.9061,3.7,0,0,0,
8296,2,6,1,0,355.535,28.3408,3.7,0,0,0,
8299,2,6,1,0,357.7266,28.7523,3.7,0,0,0,
8302,2,6,1,0,359.9231,29.1412,3.7,0,0,0,
8305,2,6,1,0,362.1241,29.5078,3.7,0,0,0,
8308,2,6,1,0,364.3293,29.8524,3.7,0,0,0,
8311,2,6,1,0,366.5385,30.1756,3.7,0,0,0,
8314,2,6,1,0,368.7513,30.4776,3.7,0,0,0,
8317,2,6,1,0,370.9677,30.7586,3.7,0,0,0,
8320,2,6,1,0,373.1872,31.019,3.7,0,0,0,
8323,2,6,1,0,375.4097,31.2589,3.7,0,0,0,
8326,2,6,1,0,377.635,31.4785,3.7,0,0,0,
8329,2,6,1,0,379.8629,31.678,3.7,0,0,0,
8332,2,6,1,0,382.0932,31.8574,3.7,0,0,0,
8335,2,6,1,0,384.3257,32.017,3.7,0,0,0,
8338,2,6,1,0,386.5603,32.1568,3.7,0,0,0,
8341,2,6,1,0,388.7966,32.2769,3.7,0,0,0,
8344,2,6,1,0,391.0347,32.3773,3.7,0,0,0,
8347,2,6,1,0,393.2742,32.4581,3.7,0,0,0,
8350,2,6,1,0,395.515,32.5194,3.7,0,0,0,
8353,2,6,1,0,397.757,32.5613,3.7,0,0,0,
8356,2,6,1,0,400,32.5838,3.7,0,0,0,
8359,2,6,1,0,402.2438,32.5869,3.7,0,0,0,
8362,2,6,1,0,404.4882,32.5707,3.7,0,0,0,
8365,2,6,1,0,406.7331,32.5349,3.7,0,0,0,
8368,2,6,1,0,408.9783,32.4796,3.7,0,0,0,
8371,2,6,1,0,411.2236,32.4044,3.7,0,0,0,
8374,2,6,1,0,413.4688,32.3095,3.7,0,0,0,
8377,2,6,1,0,415.7139,32.1945,3.7,0,0,0,
8380,2,6,1,0,417.9584,32.0595,3.7,0,0,0,
8383,2,6,1,0,420.2024,31.9042,3.7,0,0,0,
8386,2,6,1,0,422.4456,31.7286,3.7,0,0,0,
8389,2,6,1,0,424.6878,31.5325,3.7,0,0,0,
8392,2,6,1,0,426.9287,31.3157,3.7,0,0,0,
8395,2,6,1,0,429.1682,31.078,3.7,0,0,0,
8398,2,6,1,0,431.4061,30.8193,3.7,0,0,0,
8401,2,6,1,0,433.6421,30.5391,3.7,0,0,0,
8404,2,6,1,0,435.876,30.2371,3.7,0,0,0,
8407,2,6,1,0,438.1074,29.9128,3.7,0,0,0,
8410,2,6,1,0,440.3361,29.566,3.7,0,0,0,
8413,2,6,1,0,442.5617,29.196,3.7,0,0,0,
8416,2,6,1,0,444.784,28.8026,3.7,0,0,0,
8419,2,6,1,0,447.0027,28.3852,3.7,0,0,0,
8422,2,6,1,0,449.2172,27.9435,3.7,0,0,0,
8425,2,6,1,0,451.4274,27.477,3.7,0,0,0,
8428,2,6,1,0,453.6328,26.9851,3.7,0,0,0,
8431,2,6,1,0,455.8328,26.4671,3.7,0,0,0,
8434,2,6,1,0,458.027,25.9222,3.7,0,0,0,
8437,2,6,1,0,460.2148,25.3496,3.7,0,0,0,
8440,2,6,1,0,462.3956,24.7484,3.7,0,0,0,
8443,2,6,1,0,464.5686,24.1176,3.7,0,0,0,
8446,2,6,1,0,466.7332,23.4561,3.7,0,0,0,
8449,2,6,1,0,468.8885,22.7629,3.7,0,0,0,
8452,2,6,1,0,471.0335,22.0369,3.7,0,0,0,
8455,2,6,1,0,473.1674,21.2766,3.7,0,0,0,
8458,2,6,1,0,475.2888,20.4807,3.7,0,0,0,
8461,2,6,1,0,477.3965,19.6477,3.7,0,0,0,
8464,2,6,1,0,479.4889,18.7753,3.7,0,0,0,
8467,2,6,1,0,481.5639,17.861,3.7,0,0,0,
8470,2,6,1,0,483.6194,16.9023,3.7,0,0,0,
8473,2,6,1,0,485.6528,15.8967,3.7,0,0,0,
8476,2,6,1,0,487.6613,14.841,3.7,0,0,0,
8479,2,6,1,0,489.6415,13.7323,3.7,0,0,0,
8482,2,6,1,0,491.5887,12.5658,3.7,0,0,0,
8485,2,6,1,0,493.4967,11.3355,3.7,0,0,0,
8488,2,6,1,0,495.3578,10.035,3.7,0,0,0,
8491,2,6,1,0,497.1618,8.6559,3.7,0,0,0,
8494,2,6,1,0,498.8955,7.1892,3.7,0,0,0,
8497,2,6,1,0,500.5369,5.6202,3.7,0,0,0,
8500,2,6,1,0,502.051,3.9287,3.7,0,0,0,
8503,2,6,1,0,503.3665,2.0806,3.7,0,0,0,
8506,2,6,1,0,504.225,0,3.7,0,0,0,
8509,2,6,1,0,503.3812,-2.0817,3.7,0,0,0,
8512,2,6,1,0,502.0962,-3.9345,3.7,0,0,0,
8515,2,6,1,0,500.6133,-5.6336,3.7,0,0,0,
8518,2,6,1,0,499.0032,-7.213,3.7,0,0,0,
8521,2,6,1,0,497.3004,-8.6921,3.7,0,0,0,
8524,2,6,1,0,495.5266,-10.0857,3.7,0,0,0,
8527,2,6,1,0,493.6947,-11.4025,3.7,0,0,0,
8530,2,6,1,0,491.8149,-12.6507,3.7,0,0,0,
8533,2,6,1,0,489.8947,-13.8365,3.7,0,0,0,
8536,2,6,1,0,487.9401,-14.9657,3.7,0,0,0,
8539,2,6,1,0,485.9559,-16.043,3.7,0,0,0,
8542,2,6,1,0,483.9453,-17.0712,3.7,0,0,0,
8545,2,6,1,0,481.9112,-18.0535,3.7,0,0,0,
8548,2,6,1,0,479.8562,-18.9924,3.7,0,0,0,
8551,2,6,1,0,477.7823,-19.8902,3.7,0,0,0,
8554,2,6,1,0,475.6914,-20.7494,3.7,0,0,0,
8557,2,6,1,0,473.5854,-21.5721,3.7,0,0,0,
8560,2,6,1,0,471.4653,-22.3597,3.7,0,0,0,
8563,2,6,1,0,469.3324,-23.1137,3.7,0,0,0,
8566,2,6,1,0,467.1876,-23.8352,3.7,0,0,0,
8569,2,6,1,0,465.032,-24.5255,3.7,0,0,0,
8572,2,6,1,0,462.8662,-25.1856,3.7,0,0,0,
8575,2,6,1,0,460.6911,-25.8164,3.7,0,0,0,
8578,2,6,1,0,458.5073,-26.419,3.7,0,0,0,
8581,2,6,1,0,456.3155,-26.9942,3.7,0,0,0,
8584,2,6,1,0,454.1161,-27.5426,3.7,0,0,0,
8587,2,6,1,0,451.9098,-28.0651,3.7,0,0,0,
8590,2,6,1,0,449.697,-28.5624,3.7,0,0,0,
8593,2,6,1,0,447.4781,-29.0349,3.7,0,0,0,
8596,2,6,1,0,445.2534,-29.4832,3.7,0,0,0,
8599,2,6,1,0,443.0235,-29.9076,3.7,0,0,0,
8602,2,6,1,0,440.7885,-30.3086,3.7,0,0,0,
8605,2,6,1,0,438.5488,-30.6866,3.7,0,0,0,
8608,2,6,1,0,436.3048,-31.0419,3.7,0,0,0,
